"Task","Dataset","Subject","Raw Task Key","Input Text","Target Texts","Generated Text","Bleu1","Bleu2","Rouge1-recall","Sentiment label","Relation label","GM\.BLEU1@MTV00","GM\.BLEU1@MTV01","GM\.BLEU1@MTV02","GM\.BLEU1@MTV03","GM\.BLEU1@MTV04","GM\.BLEU1@MTV05","GM\.BLEU1@MTV06","GM\.BLEU1@MTV07","GM\.BLEU1@RAW","GM\.BLEU2@MTV00","GM\.BLEU2@MTV01","GM\.BLEU2@MTV02","GM\.BLEU2@MTV03","GM\.BLEU2@MTV04","GM\.BLEU2@MTV05","GM\.BLEU2@MTV06","GM\.BLEU2@MTV07","GM\.BLEU2@RAW","GM\.ROUGE1@MTV00","GM\.ROUGE1@MTV01","GM\.ROUGE1@MTV02","GM\.ROUGE1@MTV03","GM\.ROUGE1@MTV04","GM\.ROUGE1@MTV05","GM\.ROUGE1@MTV06","GM\.ROUGE1@MTV07","GM\.ROUGE1@RAW","Rouge1-precision","Rouge1-fmeasure","WER","Bleu3","Bleu4","Generated Text (w/tf)","Bleu1 (w/tf)","Bleu2 (w/tf)","Rouge1-precision (w/tf)","Rouge1-fmeasure (w/tf)","WER (w/tf)","Bleu3 (w/tf)","Bleu4 (w/tf)","Rouge1-recall (w/tf)"
"<TSR>","ZuCo2","YSD","task3","She married Joséph P. Kennedy, Sr. on October 7, 1914, after a courtship of more than 7 years, and they lived in nearby Brookline, in a house that is now a national historic landmark.","She married Joseph P. Kennedy, Sr. on October 7, 1914, after dating for more than 7 years.,She married Joséph P. Kennedy, Sr. on October 7, 1914, and they lived in Brookline in a historic house.,Rose Kennedy married Joséph P. Kennedy, Sr. on October 7, 1914, after a courtship of more than 7 years.,Rose Kennedy married Joséph P. Kennedy, Sr. on October 7, 1914, after a courtship of more than 7 years.,She married Joséph P. Kennedy, Sr. on October 7, 1914.,Rose Kennedy married Joséph P. Kennedy, Sr. on October 7, 1914.,She married Joséph P. Kennedy, Sr. on October 7, 1914, after a courtship of more than 7 years, and they lived in nearby Brookline, in a house that is now a national historic landmark.,The Kennedys lived in Brookline, Mass., for a time before moving to New York City.","He was educated in 1913.","0.07357588410377502","0","0.06666667014360428","nan","marriage","0","0.012162012979388237","0","0","0","0","0.0006055107805877924","0.02706705406308174","0.0006055107805877924","0","0","0","0","0","0","0","0","0","0","0.05000000074505806","0","0","0","0","0.02857142873108387","0.06666667014360428","0.02857142873108387","0.20000000298023224","0.10000000149011612","0.970588207244873","0","0","He was William Ferré II. Kennedy, Jrri May 26, June. and a  participant in British  th. and  been for the for Sur until and 19a. his  hera  program donor.bro after Eisen He He Eisen She She She Eisen Eisen She She She","0.1428571492433548","0","0.13953489065170288","0.1538461595773697","1.1764706373214722","0","0","0.17142857611179352"
"<TSR>","ZuCo2","YSD","task3","After a stint in the Army where he rose to the rank of corporal, he moved to California for a try at show business.","He was a soldier before he moved to California to try to become an actor.,He worked in the Army and then moved to California to work in show business.,He moved to California to pursue a career in show business after serving in the Army as a corporal.,He moved to California to try show business after serving in the Army as a corporal.,He served in the Army as a corporal before moving to California to pursue a career in show business.,He was a corporal in the Army before moving to California for a career in show business.,After a stint in the Army where he rose to the rank of corporal, he moved to California for a try at show business.,He starred in a number of films, including a cameo role in a TV series called 'Battlestar Galactica' and a cameo role in a TV series called 'Battlestar Galactica II'.","He worked for the New York Stock Exchange in 1908, where she was a member of the United States House of Representatives.","0.41504576802253723","0.1899820864200592","0.3333333432674408","nan","job title","0.13636364042758942","0.1818181872367859","0.1818181872367859","0.1818181872367859","0.1818181872367859","0.27272728085517883","0.29053202271461487","0.12638981640338898","0.29053202271461487","0.08058229833841324","0.09304842352867126","0","0","0","0.11396058648824692","0","0","0","0.20000000298023224","0.2666666805744171","0.21052631735801697","0.25","0.21052631735801697","0.3529411852359772","0.3333333432674408","0.13333334028720856","0.3333333432674408","0.3636363744735718","0.3478260934352875","0.9583333134651184","0","0","He hisa member as the 1940' shehe was to be United of the of a was by, thea shorting the. officement before Howard Howard Howard Howard Kennedy He He He He He He He He He Kennedy She He She She He Co She Co Co Co Co Kennedy José Kennedy Kennedy He","0.09433963149785995","0","0.1320754736661911","0.1818181872367859","2.125","0","0","0.2916666567325592"
"<TSR>","ZuCo2","YSD","task3","In addition, he helped advance the study of anatomy, astronomy, and civil engineering.","He made important contributions to anatomy, astronomy, and civil engineering.,He worked in many fields, including anatomy, astronomy, and engineering.,Leonardo da Vinci helped advance the study of anatomy, astronomy, and civil engineering as a polymath.,Leonardo da Vinci helped advance the study of anatomy, astronomy, and civil engineering.,He was an expert in anatomy, astronomy, and civil engineering.,He worked as an anatomist, astronomer, and civil engineer.,In addition, he helped advance the study of anatomy, astronomy, and civil engineering.,During the Middle Ages, Alexander the Great was a major figure in the development of science and medicine.","He worked for the New York Stock Exchange in 1908, where he was a member of the United States House of Representatives.","0.40909090638160706","0.1973855048418045","0.3333333432674408","nan","job title","0.045454543083906174","0.13636364042758942","0.13636364042758942","0.09090908616781235","0.13636364042758942","0.09090908616781235","0.13636364042758942","0.27272728085517883","0.13636364042758942","0","0.08058229833841324","0","0","0","0.06579515337944031","0","0.11396058648824692","0","0.10000000149011612","0.30000001192092896","0.1875","0.1538461595773697","0.30000001192092896","0.2222222238779068","0.3076923191547394","0.3333333432674408","0.3076923191547394","0.27272728085517883","0.30000001192092896","1.615384578704834","0","0","He 1958 musical he worked start   of  with andaer and and age estatered  He Howard He He He He He He He He He He He He Fitzgerald He Kennedy Fitzgerald Kennedy Kennedy T Two Two She She Two She In Law Law Abraham Law She Law Abraham In She Law Abraham Law Kennedy","0.07407406717538834","0","0.07407407462596893","0.11940298229455948","4.07692289352417","0","0","0.3076923191547394"
"<TSR>","ZuCo2","YSD","task3","The Hepburns demanded frequent familial discussions on these topics and more, and as a result the Hepburn children were well versed in social and political issues.","The Hepburn family often talked about important issues at home, and this helped their children learn about society and politics.,The Hepburn family often talked about important issues, which helped their children understand social and political matters.,The Hepburn family had frequent discussions on social and political issues.,Katharine Hepburn's parents encouraged frequent discussions on social and political issues, which helped her become well-versed in these topics.,The Hepburn children were well versed in social and political issues.,The Hepburn children were well-versed in social and political issues due to their family's frequent discussions.,The Hepburns demanded frequent familial discussions on these topics and more, and as a result the Hepburn children were well versed in social and political issues.,The Hepburns had a strong interest in politics and social issues, and as a result the Hepburn children were well versed in social and political issues.","He worked as a banker in Boston, a lawyer, and a member of the United States House of Representatives and the United States House of Representatives.","0.26923078298568726","0.10377491265535355","0.3076923191547394","nan","job title","0.07692307978868484","0.03846153989434242","0.03846153989434242","0.07692307978868484","0.07692307978868484","0.07692307978868484","0.23076923191547394","0.26923078298568726","0.23076923191547394","0","0","0","0","0","0","0.09607688337564468","0.10377491265535355","0.09607688337564468","0.15000000596046448","0.11764705926179886","0.1818181872367859","0.095238097012043","0.27272728085517883","0.1666666716337204","0.26923078298568726","0.3076923191547394","0.26923078298568726","0.3076923191547394","0.3076923191547394","0.9615384340286255","0","0","He Universityropck'    network from The in the year film     a member in roledr'. intended-. for the rights his boss.. for Kennedy Howard He He He Kennedy Kennedy Kennedy Kennedy Kennedy She She Kennedy She She He She Kennedy She Kennedy Kennedy Kennedy She Kennedy","0.09090908616781235","0","0.09090909361839294","0.11428571492433548","1.6538461446762085","0","0","0.1538461595773697"
"<TSR>","ZuCo2","YSD","task3","Wilver Dornel Stargell (March 6, 1940 - April 9, 2001), ('Willie') beloved professional baseball player nicknamed 'Pops' in the later years of his career who played his entire Major League career (1962-1982) with the Pittsburgh Pirates as an outfielder and first baseman.","Willie Stargell was a famous baseball player who played for the Pittsburgh Pirates from 1962 to 1982.,Willie Stargell was a famous baseball player who played for the Pittsburgh Pirates from 1962 to 1982.,Wilver Dornel Stargell, nicknamed 'Willie' and later 'Pops,' was a professional baseball player who played as an outfielder and first baseman for the Pittsburgh Pirates.,Wilver Dornell Stargell was a professional baseball player who played as an outfielder and first baseman for the Pittsburgh Pirates from 1962 to 1982.,Willie Stargell was a professional baseball player who played as an outfielder and first baseman for the Pittsburgh Pirates.,Willie Stargell was a professional baseball player who played for the Pittsburgh Pirates as an outfielder and first baseman.,Wilver Dornel Stargell (March 6, 1940 - April 9, 2001), ('Willie') beloved professional baseball player nicknamed 'Pops' in the later years of his career who played his entire Major League career (1962-1982) with the Pittsburgh Pirates as an,Wilver Dornel Stargell (March 6, 1940 - April 9, 2001) was a beloved professional baseball player nicknamed 'Pops' in the later years of his career who played his entire Major League career (1962-1982) with the Pittsburgh Pirates as an outfielder and","He worked as a member of the United States House of Representatives and the United States House of Representatives and the United States House of Representatives and the United States House of Representatives.","0.1822979897260666","0","0.20000000298023224","nan","job title","0.060606054961681366","0.060606054961681366","0.1515151560306549","0.12121210992336273","0.12121210992336273","0.12121210992336273","0.10417027771472931","0.1426769495010376","0.11534854769706726","0","0","0","0","0","0","0","0","0","0.11764705926179886","0.11764705926179886","0.20000000298023224","0.1666666716337204","0.21052631735801697","0.21052631735801697","0.10526315867900848","0.1463414579629898","0.1190476194024086","0.1515151560306549","0.17241379618644714","0.9523809552192688","0","0","He Farous Pilt was McN (geborn 11, 18 7,- July 4, 1953) Maygrand26v s was worked bands-,, theaSLove)s the  children, Italian career of was the career gooduring.. years,65.. the Competitive-bus of  American","0.12953580915927887","0","0.17142857611179352","0.16438356041908264","0.9047619104385376","0","0","0.15789473056793213"
"<TSR>","ZuCo2","YSD","task3","Juan Bautista Alberdi (29 August 1810 - 19 June 1884) was a political theorist and diplomat, born in San Miguel de Tucumán, province of Tucumán, Argentina.","Juan Bautista Alberdi was a politician and diplomat from Argentina.,Juan Bautista Alberdi was a politician and diplomat from Argentina.,Juan Bautista Alberdi was a political theorist and diplomat.,Juan Bautista Alberdi was an Argentine political theorist and diplomat.,Juan Bautista Alberdi was a political theorist and diplomat.,Juan Bautista Alberdi was an Argentine political theorist and diplomat.,Juan Bautista Alberdi (29 August 1810 - 19 June 1884) was a political theorist and diplomat, born in San Miguel de Tucumán, province of Tucumán, Argentina.,Juan Bautista Alberdi","He was re-elected in the 1939 to work by the NBC's TV show the United States House of Representative for the New York Stock Exchange.","0.11529473960399628","0","0.1111111119389534","nan","job title","0.03999999910593033","0.03999999910593033","0.03999999910593033","0.03999999910593033","0.03999999910593033","0.03999999910593033","0.11529473960399628","0","0.11529473960399628","0","0","0","0","0","0","0","0","0","0.10000000149011612","0.10000000149011612","0.1111111119389534","0.10000000149011612","0.1111111119389534","0.10000000149011612","0.1111111119389534","0","0.1111111119389534","0.1111111119389534","0.1111111119389534","1","0","0","Heinerstar,,ickdiadorborn15 19,61 - November08 9,- ) a German American wife president,  of  in Boston States,ilandsat and. thelaneat and ( in, She Condo He She She Co Co Co Clar Co Co Kennedy Co","0.1515151560306549","0","0.1515151560306549","0.1666666716337204","1.2307692766189575","0","0","0.18518517911434174"
"<TSR>","ZuCo2","YSD","task3","Hepburn was devastated by his death, and for years used his birthday as her own.","Hepburn was very sad when he died, and for years used his birthday as her own.,Hepburn was very sad when he died, and for years she used his birthday as her own birthday.,Audrey Hepburn used the birthday of her deceased husband Mel Ferrer as her own for years.,Audrey Hepburn was devastated by the death of her husband Mel Ferrer, and for years used his birthday as her own.,Hepburn used his birthday as her own after his death.,Audrey Hepburn's husband was a notable person, and she used his birthday as her own after his death.,Hepburn was devastated by his death, and for years used his birthday as her own.,Hepburn's birthday was a day of mourning for a man who had died in a car crash.","He was re-elected in the 1939 to take the NBC Maria Board in the United States House of Representatives and the United States House of Representatives.","0.19230769574642181","0","0.190476194024086","nan","job title","0.07692307978868484","0.07692307978868484","0.07692307978868484","0.15384617447853088","0","0.07692307978868484","0.07692307978868484","0.11538463085889816","0.07692307978868484","0","0","0","0","0","0","0","0","0","0.1875","0.1666666716337204","0.125","0.190476194024086","0","0.10526315867900848","0.13333334028720856","0.1666666716337204","0.13333334028720856","0.14814814925193787","0.1666666716337204","1.6666666269302368","0","0","He wasburn became elected in the mother.   the, to mother of  father.. as as Howard He John He She She Alexander Henry He  He Ott Ott Ott Ott She She She Law She She She She Two She Two Two Two Last Two She Last Abraham Last Fitzgerald Fitzgerald Fitzgerald Fitzgerald Abraham Abraham Kennedy","0.018518516793847084","0","0.018518518656492233","0.028985507786273956","3.5333333015441895","0","0","0.06666667014360428"
"<TSR>","ZuCo2","YSD","task3","He represented Maryland in the Continental Congress, and in the federal Congress as both the Representative and a U.S. Senator.","He worked for the state of Maryland in the Continental Congress and in the U.S. Congress as both a Representative and a U.S. Senator.,He represented Maryland in the Continental Congress, and in the federal Congress as both a Representative and a U.S. Senator.,John Hanson represented Maryland in the Continental Congress, and in the federal Congress as both a U.S. Representative and a U.S. Senator.,Daniel Carroll represented Maryland in the Continental Congress, and in the federal Congress as both the Representative and a U.S. Senator.,He served as a Representative and U.S. Senator from Maryland in the federal Congress.,He served as a Representative and U.S. Senator for Maryland.,He represented Maryland in the Continental Congress, and in the federal Congress as both the Representative and a U.S. Senator.,He was a member of the Maryland House of Delegates, the Maryland Senate, the Maryland House of Delegates, the Maryland Senate, the Maryland House of Delegates, the Maryland House of Delegates, the Maryland House of Delegates, the Maryland House of Delegates, the","He was an American jazz trumpeter, bandleader, singer, and composer.","0.29999998211860657","0.18257418274879456","0.1818181872367859","nan","job title","0.04931938648223877","0.07357588410377502","0.03011941723525524","0.033287107944488525","0.13406400382518768","0.19999998807907104","0.07357588410377502","0.008152442052960396","0.07357588410377502","0","0","0","0","0","0","0","0.006076471414417028","0","0.07692307978868484","0.095238097012043","0.0416666679084301","0.04545454680919647","0.13333334028720856","0.1818181872367859","0.095238097012043","0.0476190485060215","0.095238097012043","0.20000000298023224","0.190476194024086","0.8999999761581421","0","0","He wasized in the Defense Stock, the  the Western Post Party  as Westerns wasa major.S. Boardu Ho as He He He Co        Kennedy Kennedy Anna Anna Anna Kennedy In Kennedy Kennedy Hillary She She She In Law She Law She She She She","0.13953489065170288","0.05763903632760048","0.1818181872367859","0.2461538463830948","2","0","0","0.380952388048172"
"<TSR>","ZuCo2","YSD","task3","Kristen was a very talented musician and songwriter, and her superb bass playing was one reason for the success of Hole's 1994 album Live Through This.","Kristen was a talented musician and songwriter, and her great bass playing helped make Hole's 1994 album Live Through This a success.,Kristen was a skilled musician and songwriter, and her great bass playing helped make Hole's 1994 album Live Through This successful.,Kristen Pfaff was the bassist of the band Hole.,Kristen Pfaff was the bassist of the band Hole and her superb bass playing contributed to the success of Hole's 1994 album Live Through This.,Kristen was the talented bassist and songwriter for the band Hole.,Kristen was a musician and songwriter for Hole.,Kristen was a very talented musician and songwriter, and her superb bass playing was one reason for the success of Hole's 1994 album Live Through This.,She was a very talented musician and songwriter, and her superb bass playing was one reason for the success of Hole's 1994 album Live Through This.","He worked for the New York Stock Exchange in 1908, where she was a member of the United States House of Representatives and the United States House of Representatives.","0.3103448152542114","0.18234919011592865","0.26923078298568726","nan","job title","0.103448286652565","0.103448286652565","0.13793103396892548","0.24137932062149048","0.17241379618644714","0.13793103396892548","0.20689654350280762","0.20689654350280762","0.20689654350280762","0.060783062130212784","0.060783062130212784","0.07018623501062393","0.09284767508506775","0.07847059518098831","0.07018623501062393","0.12156612426042557","0.12156612426042557","0.12156612426042557","0.1304347813129425","0.13636364042758942","0.4444444477558136","0.26923078298568726","0.4545454680919647","0.5","0.2222222238779068","0.25925925374031067","0.2222222238779068","0.24137930572032928","0.2545454502105713","1.0384615659713745","0","0","Het P borna musician sad  who songwriter. and  uncle. and in born of as the  of thee Dos best..., her as, She She He He He He He She She Reynolds Co She Kennedy Kennedy Kennedy Kennedy Kennedy Kennedy Fitzgerald Kennedy Kennedy Kennedy Kennedy Kennedy Kennedy Kennedy Kennedy","0.125","0","0.1458333283662796","0.18666666746139526","1.7307692766189575","0","0","0.25925925374031067"
"<TSR>","ZuCo2","YSD","task3","Robert Emerson 'Bob' Clampett (May 8, 1913-May 4, 1984) was an animator, producer, director, and puppeteer best known for his work on the Looney Tunes series of cartoons from Warner Bros. and the television show Time for Beany.","Bob Clampett worked as an animator for Warner Bros.,Bob Clampett worked for Warner Bros.,Robert Emerson 'Bob' Clampett worked at Warner Bros.,Bob Clampett worked for Warner Bros.,Bob Clampett worked at Warner Bros.,Bob Clampett worked for Warner Bros.,Robert Emerson 'Bob' Clampett (May 8, 1913 – May 4, 1984) was an animator, producer, director, and puppeteer best known for his work on the Looney Tunes series of cartoons from Warner Bros. and the television show Time for,Bob Clampett (May 8, 1913 – May 4, 1984) was an animator, producer, director, and puppeteer best known for his work on the Looney Tunes series of cartoons from Warner Bros. and the television show Time for Beany.","He worked as a member of the United States House of Representatives and the United States House of Representatives and the United States House of Representatives and the United States House of Representatives.","0.1822979897260666","0.09895320981740952","0.13513512909412384","nan","employment","0.060606054961681366","0.030303027480840683","0.030303027480840683","0.030303027480840683","0.030303027480840683","0.030303027480840683","0.12632621824741364","0.13021285831928253","0.13021285831928253","0.043519411236047745","0","0","0","0","0","0.057370737195014954","0.05913584679365158","0.05913584679365158","0.2222222238779068","0.1666666716337204","0.125","0.1666666716337204","0.1666666716337204","0.1666666716337204","0.1315789520740509","0.13513512909412384","0.12820513546466827","0.1515151560306549","0.1428571492433548","0.8684210777282715","0","0","He Strangere JarheMayse LesmpettonMay February 1915 February3, 1937) was an Americanist. author, and, and em, known for her work as the FBIle geie Carnival the in. 1962.man Show the  union in. thei","0.20725728571414948","0.10528681427240372","0.3030303120613098","0.2777777910232544","0.7894737124443054","0","0","0.25641027092933655"
"<TSR>","ZuCo2","YSD","task3","Clampett worked for a time at Screen Gems as a writer and gagman, but in 1949, he turned his attentions to television where he created the famous puppet show Time for Beany.","Clampett worked for Screen Gems as a writer and then created a popular puppet show called Time for Beany for television.,Clampett worked for Screen Gems before creating the famous puppet show Time for Beany on television in 1949.,Bob Clampett worked for Screen Gems as a writer and gagman.,Bob Clampett worked as a writer and gagman at Screen Gems.,Clampett worked at Screen Gems as a writer and gagman.,Clampett worked at Screen Gems as a writer and gagman.,Clampett worked for a time at Screen Gems as a writer and gagman, but in 1949, he turned his attentions to television where he created the famous puppet show Time for Beany.,He was also a puppeteer, writer and director, and a member of the American Society of Television Writers and Artists.","He was an American jazz trumpeter, bandleader, singer, and composer of African descent.","0.38461539149284363","0.1790287047624588","0.25","nan","employment","0.04157176986336708","0","0.07692307978868484","0.07692307978868484","0.07692307978868484","0.07692307978868484","0.01783686690032482","0.22447903454303741","0.01783686690032482","0","0","0","0","0","0","0","0.1044892892241478","0","0.0476190485060215","0","0.09090909361839294","0.09090909361839294","0.10000000149011612","0.10000000149011612","0.0625","0.25","0.0625","0.38461539149284363","0.3030303120613098","0.96875","0","0","Hempett was for theNBC letter- the in-man a coach.  in. and  the. anda became for death for. parents school he became the United Americane as. the Ma., as Howard He  Theory Fitzgerald  Fitzgerald Fitzgerald Anton Fitzgerald Anton Fitzgerald","0.18421052396297455","0","0.23076923191547394","0.2535211145877838","1.125","0","0","0.28125"
"<TSR>","ZuCo2","YSD","task3","He directed the preparation of the star-maps of the Berlin Academy (1830-1859), edited from 1830 and greatly improved the Astronomisches Jahrbuch, and issued four volumes of the Astronomische Beobachtungen of the Berlin observatory (1840-1857).","He worked at the Berlin Academy and improved a yearly astronomy book and published four volumes of observations from the Berlin observatory.,He worked at the Berlin Academy and the Berlin observatory, where he made star maps and published books on astronomy.,The Berlin Academy employed him as a director to prepare the star-maps from 1830 to 1859.,The Berlin Academy employed him as the director of the preparation of star-maps from 1830 to 1859.,He worked for the Berlin Academy and edited the Astronomisches Jahrbuch from 1830.,He worked at the Berlin Academy from 1830 to 1859.,He directed the preparation of the star-maps of the Berlin Academy (1830-1859), edited from 1830 and greatly improved the Astronomisches Jahrbuch, and issued four volumes of the Astronomische Beobachtungen of the Berlin observatory (1840-1857).,He was a member of the astronomical society of Berlin (1830-1859) and a member of the Berlin Observatory (1840-1857).","George W F. Kennedy in San Louis, the Piskis, was born in Los Angeles to the United States House of Representatives.","0.22702305018901825","0","0.2222222238779068","nan","employment","0.13621383905410767","0.0952380895614624","0.0952380895614624","0.190476194024086","0.0952380895614624","0.0952380895614624","0.07692243158817291","0.190476194024086","0.07692243158817291","0","0","0","0","0","0","0","0","0","0.13636364042758942","0.10000000149011612","0.1764705926179886","0.2222222238779068","0.1538461595773697","0.20000000298023224","0.0810810774564743","0.190476194024086","0.0810810774564743","0.190476194024086","0.20512820780277252","0.9117646813392639","0","0","He worked the Daily of the Ark ofAmericanman Tony the  of of62 1939, ) 196239. was the name Westernsge American role.s  ist American, the sge Americanmu,ges Defense Royal House Watch.80 19th) Le, Others Nixon Cop","0.22857142984867096","0.0819920152425766","0.21621622145175934","0.21621622145175934","0.8823529481887817","0","0","0.21621622145175934"
"<TSR>","ZuCo2","YSD","task3","Robert Koldewey (September 10, 1855 - February 4, 1925) was a German architect and archaeologist, famous for his discovery of the Hanging Gardens of Babylon in modern day Iraq.","Robert Koldewey was a German architect and archaeologist who discovered the Hanging Gardens of Babylon in what is now Iraq.,Robert Koldewey was a German architect and archaeologist.,Robert Koldewey was a German architect and archaeologist.,Robert Koldewey was a German architect and archaeologist.,Robert Koldewey was a German architect and archaeologist.,Robert Koldewey was a German architect and archaeologist.,Robert Koldewey (September 10, 1855 - February 4, 1925) was a German architect and archaeologist, famous for his discovery of the Hanging Gardens of Babylon in modern day Iraq.,Robert Koldewey (September 10, 1855 - February 4, 1925) was a German architect and archaeologist, famous for his discovery of the Hanging Gardens of Babylon in modern Iraq.","He was an American jazz trumpeter, bandleader, singer, and composer.","0.19999998807907104","0","0.25","nan","nationality","0.07357588410377502","0.19999998807907104","0.19999998807907104","0.19999998807907104","0.19999998807907104","0.19999998807907104","0.02991371788084507","0.033059775829315186","0.02991371788084507","0","0","0","0","0","0","0","0","0","0.10000000149011612","0.25","0.25","0.25","0.25","0.25","0.0714285746216774","0.07407407462596893","0.0714285746216774","0.20000000298023224","0.2222222238779068","0.9655172228813171","0","0","He Strangell Sud wasborn 11, 1826 - April 7, 19, was ana bass. politicianant politicianl. and as the father of the  course House of the, the...., Columbia Others He She She She She August August August August August August August August August She Speech","0.13636364042758942","0.056313831359148026","0.11627907305955887","0.14084507524967194","1.3793103694915771","0","0","0.1785714328289032"
"<TSR>","ZuCo2","YSD","task3","Robert Brown (July 23, 1921 - November 11, 2003) was a British actor best known for his portrayal of M in the James Bond movies, succeeding Bernard Lee, who passed away in 1981.","Robert Brown was a British actor.,Robert Brown was a British actor who played M in the James Bond movies.,Robert Brown was a British actor.,Robert Brown was a British actor.,Robert Brown was a British actor.,Robert Brown was a British actor.,Robert Brown (July 23, 1921 - November 11, 2003) was a British actor best known for his portrayal of M in the James Bond movies, succeeding Bernard Lee, who passed away in 1981.,Robert Brown (born July 23, 1921) is a British actor best known for his portrayal of M in the James Bond movies, succeeding Bernard Lee, who died in 1981.","He was a member of the United States House of Representatives from 1923 to 1834.","0.2666666805744171","0.13801312446594238","0.2142857164144516","nan","nationality","0.13333332538604736","0.19999998807907104","0.13333332538604736","0.13333332538604736","0.13333332538604736","0.13333332538604736","0.08031845837831497","0.078648142516613","0.08031845837831497","0.09759001433849335","0.11952286958694458","0.09759001433849335","0.09759001433849335","0.09759001433849335","0.09759001433849335","0.04156875237822533","0","0.04156875237822533","0.3333333432674408","0.2142857164144516","0.3333333432674408","0.3333333432674408","0.3333333432674408","0.3333333432674408","0.125","0.1034482792019844","0.125","0.20000000298023224","0.2068965584039688","0.8787878751754761","0","0","He Strangesburgbornulish 3, 1819 -  7, 18) was a British-. known as her interesti General theGM the 1930 City.. and of the.. and is, the the. during before his   Murray He She She He He He He He He He He He","0.1666666567325592","0.06375767290592194","0.17073170840740204","0.19178082048892975","1.1818181276321411","0","0","0.21875"
"<TSR>","ZuCo2","YSD","task3","Mari Owings Shriver Schwarzenegger (born November 6, 1955), better known as Mari Shriver, is an American television journalist and the First Lady of California.","Mari Shriver (born November 6, 1955) is an American journalist.,Mari Shriver is an American journalist.,Mari Shriver, an American television journalist, was the First Lady of California.,Mari Shriver, an American television journalist, was the First Lady of California.,Mari Shriver is an American television journalist.,Mari Shriver is an American television journalist.,Mari Owings Shriver Schwarzenegger (born November 6, 1955), better known as Mari Shriver, is an American television journalist and the First Lady of California.,Mari Owings Shriver Schwarzenegger (born November 6, 1955) is an American television journalist and the First Lady of California.","He worked for the New York Stock Exchange in 1908, where she was a member of the United States House of Representatives and the United States House of Representatives.","0.13793103396892548","0.07018623501062393","0.25","nan","nationality","0","0","0.103448286652565","0.103448286652565","0","0","0.103448286652565","0.103448286652565","0.103448286652565","0","0","0","0","0","0","0.060783062130212784","0.060783062130212784","0.060783062130212784","0","0","0.25","0.25","0","0","0.125","0.15789473056793213","0.125","0.1034482792019844","0.1463414579629898","1.0833333730697632","0","0","He V workedils wasver workedpneru inborn May 15, 18)  1973 as Diana Puerver   an American actress union, novel Great President of Defense,zel, She She She She She She She She She She She She She She She She She She She She She She She She","0.08695652335882187","0.043958697468042374","0.08510638028383255","0.11267605423927307","1.8333333730697632","0","0","0.1666666716337204"
"<TSR>","ZuCo2","YSD","task3","Harken reported significant financial losses within a year of this sale, triggering allegations of insider trading.","Harken reported big financial losses, leading to insider trading allegations.,Harken reported significant financial losses, sparking insider trading allegations.,Harken reported significant financial losses, leading to allegations of insider trading.,Harken reported significant losses, sparking insider trading allegations.,Harken reported big financial losses, leading to insider trading allegations.,Harken reported significant losses, sparking insider trading allegations.,Harken reported significant financial losses within a year of this sale, triggering allegations of insider trading.,Harken's sale of a stake in the London-based FTSE 100 company to a private equity firm has sparked allegations of insider trading.","He was an American jazz trumpeter, bandleader, singer, and composer of African descent.","0.07692307978868484","0","0.09090909361839294","nan","nationality","0","0","0.07692307978868484","0","0","0","0.06107097119092941","0.038493841886520386","0.06107097119092941","0","0","0","0","0","0","0","0","0","0","0","0.09090909361839294","0","0","0","0.0625","0.0416666679084301","0.0625","0.07692307978868484","0.0833333358168602","0.9375","0","0","Hetmer works Roll He in'short in the year. anda thed the the  music later Kennedy She She Co Co Co She She She She She Co Co Kennedy Kennedy Kennedy Kennedy T Kennedy She She She She She She She She She She She She She She She She She She She She","0","0","0.018518518656492233","0.02857142873108387","3.3125","0","0","0.0625"
"<TSR>","ZuCo2","YSD","task3","Claude-Louis Navier (born Claude Louis Marie Henri Navier on February 10, 1785 in Dijon, died August 21, 1836 in Paris) was a French engineer and physicist.","Claude-Louis Navier was a French engineer and physicist.,Claude-Louis Navier was a French engineer and physicist.,Claude-Louis Navier was a French engineer and physicist.,Claude-Louis Navier, a French engineer and physicist, was born on February 10, 1785, in Dijon, France, and died on August 21, 1836, in Paris, France.,Claude-Louis Navier was a French engineer and physicist.,Claude-Louis Navier was a French engineer and physicist.,Claude-Louis Navier (born Claude Louis Marie Henri Navier on February 10, 1785 in Dijon, died August 21, 1836 in Paris) was a French engineer and physicist.,Claude-Louis Navier (born Claude Louis Marie Henri Navier on February 10, 1785 in Dijon, died August 21, 1836 in Paris) was a French engineer and physicist.","He was re-elected in the 1927, and grew to become un-running of the NBC Symphony Orchestra and served as a lieutenant.","0.1968012899160385","0","0.19230769574642181","nan","nationality","0.1428571492433548","0.1428571492433548","0.1428571492433548","0.1968012899160385","0.1428571492433548","0.1428571492433548","0.15011954307556152","0.15011954307556152","0.15011954307556152","0","0","0","0","0","0","0","0","0","0.3333333432674408","0.3333333432674408","0.3333333432674408","0.19230769574642181","0.3333333432674408","0.3333333432674408","0.14814814925193787","0.14814814925193787","0.14814814925193787","0.21739129722118378","0.20408163964748383","0.9615384340286255","0","0","HeLib workedborn.ondborn October- wast McN Randke, Knoee January 7, 192946) and, New in 25, 1921. 19, in a famous architect. atern Irishent."", for He She She She She She She She She She She She He She","0.08108107000589371","0","0.10526315867900848","0.1230769231915474","1.384615421295166","0","0","0.14814814925193787"
